,time,price,change,volume,amount,type
560,14:28:40,25.3,--,8,20240,买盘
561,14:28:31,25.3,0.01,40,101200,买盘
562,14:28:28,25.29,-0.01,10,25290,卖盘
563,14:28:22,25.3,0.01,41,103730,买盘
564,14:28:19,25.29,--,11,27819,卖盘
565,14:28:16,25.29,--,31,78399,卖盘
566,14:28:10,25.29,-0.01,142,359118,卖盘
567,14:28:07,25.3,--,2,5060,买盘
568,14:28:04,25.3,0.01,53,134090,买盘
569,14:27:55,25.29,--,5,12645,卖盘
570,14:27:49,25.29,--,1,2529,卖盘
571,14:27:43,25.29,-0.01,1,2529,卖盘
572,14:27:40,25.3,0.01,21,53130,买盘
573,14:27:37,25.29,--,6,15174,卖盘
574,14:27:34,25.29,-0.01,3,7587,卖盘
575,14:27:31,25.3,--,27,68310,买盘
576,14:27:28,25.3,--,41,103730,买盘
577,14:27:22,25.3,--,22,55660,买盘
578,14:27:19,25.3,--,6,15180,买盘
579,14:27:10,25.3,--,3,7590,买盘
580,14:27:07,25.3,--,1,2530,买盘
581,14:27:04,25.3,--,110,278300,买盘
582,14:27:01,25.3,-0.01,8,20240,卖盘
583,14:26:58,25.31,--,10,25310,买盘
584,14:26:55,25.31,--,124,313844,买盘
585,14:26:52,25.31,--,133,336623,买盘
586,14:26:49,25.31,0.01,34,86054,买盘
587,14:26:46,25.3,--,14,35420,卖盘
588,14:26:43,25.3,--,10,25300,卖盘
589,14:26:40,25.3,0.01,833,2107490,买盘
590,14:26:37,25.29,-0.01,25,63225,卖盘
591,14:26:31,25.3,--,243,614790,买盘
592,14:26:28,25.3,--,66,166980,买盘
593,14:26:25,25.3,--,63,159390,买盘
594,14:26:22,25.3,--,3,7590,卖盘
595,14:26:19,25.3,-0.01,16,40480,中性盘
596,14:26:13,25.31,0.02,100,253100,买盘
597,14:26:09,25.29,-0.01,4,10116,卖盘
598,14:26:07,25.3,--,1,2530,买盘
599,14:26:03,25.3,--,1,2530,买盘
600,14:25:55,25.3,0.02,3,7590,买盘
601,14:25:49,25.28,-0.03,3,7584,卖盘
602,14:25:45,25.31,--,0,0,买盘
603,14:25:43,25.31,0.03,9,22779,买盘
604,14:25:39,25.28,-0.01,11,27808,卖盘
605,14:25:35,25.29,0.01,2,5058,买盘
606,14:25:32,25.28,--,1,2528,卖盘
607,14:25:29,25.28,--,45,113760,卖盘
608,14:25:26,25.28,-0.01,1003,2535584,卖盘
609,14:25:20,25.29,--,13,32877,买盘
610,14:25:17,25.29,--,19,48051,买盘
611,14:25:14,25.29,--,2,5058,买盘
612,14:25:11,25.29,--,5,12645,买盘
613,14:25:05,25.29,--,1,2529,买盘
614,14:25:02,25.29,--,4,10116,买盘
615,14:24:59,25.29,--,88,222552,卖盘
616,14:24:53,25.29,--,2,5058,卖盘
617,14:24:44,25.29,-0.01,2,5058,卖盘
618,14:24:41,25.3,--,9,22770,买盘
619,14:24:38,25.3,--,35,88550,买盘
620,14:24:35,25.3,0.01,43,108790,买盘
621,14:24:26,25.29,-0.01,311,786519,卖盘
622,14:24:23,25.3,-0.01,6,15180,卖盘
623,14:24:20,25.31,0.01,216,546696,买盘
624,14:24:17,25.3,--,13,32890,卖盘
625,14:24:11,25.3,-0.01,6,15180,卖盘
626,14:24:05,25.31,0.02,528,1336368,买盘
627,14:24:02,25.29,--,9,22761,卖盘
628,14:23:59,25.29,--,5,12645,卖盘
629,14:23:44,25.29,--,3,7587,卖盘
630,14:23:41,25.29,-0.01,4,10116,卖盘
631,14:23:38,25.3,--,8,20240,买盘
632,14:23:35,25.3,--,42,106260,买盘
633,14:23:32,25.3,0.01,14,35420,买盘
634,14:23:29,25.29,-0.01,20,50580,卖盘
635,14:23:26,25.3,0.01,203,513590,买盘
636,14:23:23,25.29,-0.01,3,7587,卖盘
637,14:23:20,25.3,--,64,161920,买盘
638,14:23:17,25.3,0.01,20,50600,买盘
639,14:23:14,25.29,-0.01,2,5058,卖盘
640,14:23:11,25.3,--,11,27830,买盘
641,14:23:08,25.3,--,1,2530,买盘
642,14:23:05,25.3,0.01,1,2530,买盘
643,14:23:02,25.29,--,3,7587,卖盘
644,14:22:56,25.29,--,9,22761,卖盘
645,14:22:47,25.29,--,9,22761,卖盘
646,14:22:44,25.29,--,1,2529,卖盘
647,14:22:41,25.29,--,5,12645,卖盘
648,14:22:38,25.29,-0.02,3,7587,卖盘
649,14:22:35,25.31,0.01,44,111364,买盘
650,14:22:29,25.3,0.01,11,27830,买盘
651,14:22:26,25.29,-0.02,3,7587,卖盘
652,14:22:23,25.31,--,29,73399,买盘
653,14:22:20,25.31,0.02,5,12655,买盘
654,14:22:17,25.29,-0.02,7,17703,卖盘
655,14:22:14,25.31,--,1,2531,买盘
656,14:22:11,25.31,0.01,31,78461,买盘
657,14:22:08,25.3,--,3,7590,卖盘
658,14:22:05,25.3,--,496,1254880,买盘
659,14:21:59,25.3,0.01,78,197340,买盘
660,14:21:56,25.29,-0.01,5,12645,卖盘
661,14:21:53,25.3,0.01,6,15180,买盘
662,14:21:47,25.29,-0.01,5,12645,中性盘
663,14:21:38,25.3,0.02,40,101200,买盘
664,14:21:35,25.28,-0.01,255,644640,卖盘
665,14:21:26,25.29,-0.01,1,2529,卖盘
666,14:21:23,25.3,--,6,15180,买盘
667,14:21:20,25.3,--,11,27830,买盘
668,14:21:14,25.3,--,26,65780,买盘
669,14:21:11,25.3,--,7,17710,买盘
670,14:21:08,25.3,--,6,15180,买盘
671,14:21:05,25.3,--,162,409860,卖盘
672,14:21:02,25.3,--,12,30360,卖盘
673,14:20:59,25.3,-0.01,2,5060,卖盘
674,14:20:56,25.31,0.01,116,293596,买盘
675,14:20:53,25.3,--,62,156860,卖盘
676,14:20:50,25.3,--,8,20240,卖盘
677,14:20:47,25.3,--,2,5060,卖盘
678,14:20:44,25.3,--,261,660330,买盘
679,14:20:41,25.3,--,0,0,买盘
680,14:20:38,25.3,0.02,52,131560,买盘
681,14:20:35,25.28,--,0,0,买盘
682,14:20:32,25.28,--,9,22752,买盘
683,14:20:23,25.28,-0.02,29,73312,卖盘
684,14:20:20,25.3,0.02,376,951280,买盘
685,14:20:17,25.28,-0.02,46,116288,买盘
686,14:20:14,25.3,0.04,350,885500,买盘
687,14:20:11,25.26,-0.02,76,191976,卖盘
688,14:20:08,25.28,0.02,504,1274112,买盘
689,14:20:05,25.26,--,30,75780,卖盘
690,14:20:02,25.26,--,4,10104,卖盘
691,14:19:59,25.26,0.01,14,35364,中性盘
692,14:19:56,25.25,--,503,1270075,卖盘
693,14:19:53,25.25,-0.01,1,2525,卖盘
694,14:19:50,25.26,0.01,23,58098,买盘
695,14:19:47,25.25,-0.01,7,17675,卖盘
696,14:19:44,25.26,--,6,15156,买盘
697,14:19:41,25.26,--,44,111144,买盘
698,14:19:38,25.26,--,12,30312,卖盘
699,14:19:35,25.26,-0.01,7,17682,卖盘
700,14:19:29,25.27,--,2,5054,中性盘
701,14:19:26,25.27,--,25,63175,买盘
702,14:19:23,25.27,--,2,5054,买盘
703,14:19:20,25.27,0.01,3,7581,买盘
704,14:19:17,25.26,-0.02,434,1096284,卖盘
705,14:19:11,25.28,--,4,10112,买盘
706,14:19:08,25.28,--,12,30336,买盘
707,14:19:05,25.28,--,2,5056,卖盘
708,14:19:02,25.28,--,9,22752,买盘
709,14:18:59,25.28,--,1,2528,卖盘
710,14:18:53,25.28,--,111,280608,卖盘
711,14:18:44,25.28,-0.01,9,22752,卖盘
712,14:18:41,25.29,0.01,46,116334,买盘
713,14:18:38,25.28,--,1,2528,卖盘
714,14:18:32,25.28,-0.01,69,174432,卖盘
715,14:18:26,25.29,--,16,40464,买盘
716,14:18:23,25.29,--,1,2529,买盘
717,14:18:20,25.29,--,33,83457,买盘
718,14:18:14,25.29,--,89,225081,卖盘
719,14:18:11,25.29,-0.01,1,2529,卖盘
720,14:18:08,25.3,--,233,589490,买盘
721,14:18:02,25.3,0.01,244,617320,买盘
722,14:17:59,25.29,--,4,10116,卖盘
723,14:17:56,25.29,-0.01,10,25290,卖盘
724,14:17:50,25.3,0.01,41,103730,买盘
725,14:17:47,25.29,-0.01,3,7587,卖盘
726,14:17:38,25.3,--,160,404800,卖盘
727,14:17:32,25.3,--,5,12650,卖盘
728,14:17:29,25.3,--,3,7590,卖盘
729,14:17:26,25.3,--,103,260590,卖盘
730,14:17:23,25.3,-0.01,22,55660,卖盘
731,14:17:20,25.31,0.01,6,15186,买盘
732,14:17:14,25.3,--,2,5060,卖盘
733,14:17:08,25.3,--,7,17710,卖盘
734,14:17:05,25.3,0.01,271,685630,买盘
735,14:16:59,25.29,--,5,12645,卖盘
736,14:16:53,25.29,--,7,17703,卖盘
737,14:16:50,25.29,--,11,27819,卖盘
738,14:16:47,25.29,--,51,128979,卖盘
739,14:16:44,25.29,-0.01,3,7587,卖盘
740,14:16:41,25.3,--,305,771650,买盘
741,14:16:38,25.3,--,101,255530,买盘
742,14:16:32,25.3,0.02,11,27830,买盘
743,14:16:26,25.28,-0.01,533,1347424,卖盘
744,14:16:23,25.29,-0.01,2,5058,买盘
745,14:16:20,25.3,--,3,7590,买盘
746,14:16:17,25.3,0.02,3,7590,买盘
747,14:16:14,25.28,--,501,1266528,卖盘
748,14:16:11,25.28,-0.01,15,37920,卖盘
749,14:16:08,25.29,0.01,20,50580,中性盘
750,14:16:05,25.28,-0.02,10,25280,卖盘
751,14:16:02,25.3,0.02,531,1343430,买盘
752,14:15:59,25.28,-0.01,36,91008,卖盘
753,14:15:56,25.29,--,7,17703,中性盘
754,14:15:53,25.29,0.01,12,30348,买盘
755,14:15:50,25.28,-0.01,2,5056,卖盘
756,14:15:47,25.29,--,41,103689,买盘
757,14:15:44,25.29,0.01,7,17703,买盘
758,14:15:41,25.28,--,3,7584,卖盘
759,14:15:38,25.28,--,18,45504,卖盘
760,14:15:35,25.28,-0.01,1,2528,卖盘
761,14:15:29,25.29,--,7,17703,买盘
762,14:15:23,25.29,--,53,134037,买盘
763,14:15:20,25.29,0.01,25,63225,买盘
764,14:15:17,25.28,-0.01,27,68256,卖盘
765,14:15:14,25.29,0.01,1,2529,买盘
766,14:15:08,25.28,-0.02,26,65728,卖盘
767,14:15:05,25.3,0.01,21,53130,买盘
768,14:15:02,25.29,--,11,27819,卖盘
769,14:14:59,25.29,--,6,15174,卖盘
770,14:14:56,25.29,--,9,22761,卖盘
771,14:14:53,25.29,--,4,10116,卖盘
772,14:14:50,25.29,-0.01,15,37935,卖盘
773,14:14:47,25.3,0.01,44,111320,买盘
774,14:14:44,25.29,--,91,230139,卖盘
775,14:14:41,25.29,-0.01,20,50580,卖盘
776,14:14:38,25.3,0.01,2,5060,买盘
777,14:14:35,25.29,--,1,2529,卖盘
778,14:14:32,25.29,--,51,128979,卖盘
779,14:14:29,25.29,-0.01,15,37935,卖盘
780,14:14:20,25.3,--,18,45540,买盘
781,14:14:17,25.3,0.01,23,58190,买盘
782,14:14:14,25.29,-0.01,4,10116,卖盘
783,14:14:11,25.3,-0.02,14,35420,卖盘
784,14:14:08,25.32,0.02,1,2532,买盘
785,14:14:05,25.3,--,14,35420,买盘
786,14:14:02,25.3,--,10,25300,买盘
787,14:13:59,25.3,--,4,10120,买盘
788,14:13:56,25.3,--,10,25300,买盘
789,14:13:53,25.3,--,244,617320,买盘
790,14:13:50,25.3,-0.02,77,194810,卖盘
791,14:13:47,25.32,-0.01,41,103812,买盘
792,14:13:44,25.33,0.01,27,68391,买盘
793,14:13:41,25.32,--,25,63300,买盘
794,14:13:38,25.32,--,1,2532,买盘
795,14:13:34,25.32,-0.01,23,58236,卖盘
796,14:13:31,25.33,--,5,12665,买盘
797,14:13:29,25.33,--,40,101320,买盘
798,14:13:26,25.33,0.01,14,35462,买盘
799,14:13:22,25.32,-0.02,7,17724,卖盘
800,14:13:19,25.34,0.02,14,35476,买盘
801,14:13:17,25.32,-0.02,30,75960,卖盘
802,14:13:13,25.34,0.04,63,159642,买盘
803,14:13:10,25.3,-0.02,3,7590,卖盘
804,14:13:08,25.32,--,6,15192,买盘
805,14:13:04,25.32,--,40,101280,买盘
806,14:13:01,25.32,-0.01,1,2532,买盘
807,14:12:52,25.33,-0.01,2,5066,中性盘
808,14:12:49,25.34,--,42,106428,买盘
809,14:12:47,25.34,0.04,1015,2572010,买盘
810,14:12:43,25.3,-0.03,1578,3992340,卖盘
811,14:12:40,25.33,--,11,27862,买盘
